6410,CT brain with contrast only (including posterior fossa),,
6411,CT brain pre AND post contrast (including posterior fossa),,
6412,"CT orbits complete study, axial OR coronal, uncontrasted",,
6413,"CT orbits complete study, axial AND coronal, uncontrasted",,
6414,"CT orbits complete study, axial OR coronal pre AND post contrast",,
6415,"CT orbits complete study, axial AND coronal pre AND post contrast",,
6416,CT paranasal sinuses limited study axial OR coronal,,
6417,CT paranasal sinuses limited study axial AND coronal,,
6418,"CT paranasal sinuses complete study, axial or coronal, uncontrasted",,
6419,"CT paranasal sinuses complete study, axial AND coronal, uncontrasted",,
6420,"CT paranasal sinuses complete study, axial OR coronal, pre AND post contrast",,
6421,"CT paranasal sinuses complete study, axial AND coronal, pre AND post contrast",,
6422,"CT pituitary fossa, uncontrasted",,
6423,"CT pituitary fossa, pre AND post contrast",,
6424,"CT internal auditory meati, uncontrasted",,
6425,"CT internal audiory meati, pre AND post contrast",,
6426,CT mastoids,,
6427,"CT ear structures, limited study",,
6428,"CT middle AND inner ear, complete study including reconstructions",,
6429,CT facial bones,,
6430,"CT neck soft tissue, uncontrasted",,
6431,CT neck soft tissue with contrast only,,
6432,CT neck pre AND post contrast,,
6433,CT cervical spine uncontrasted,,
6434,CT cervical spine pre AND post contrast,,
6435,CT cervical spine post myelogram,,
6436,CT dorsal spine uncontrasted,,
6437,CT dorsal spine pre AND post contrast,,
6438,CT dorsal spine post myelogram,,
6439,CT lumbar spine uncontrasted,,
6440,CT lumbar spine pre AND post contrast,,
6441,CT lumbar spine post myelogram,,
6442,CT pelvimetry (topogram only),,
6443,CT chest uncontrasted,,
6444,CT chest with contrast,,
6445,CT chest pre AND post contrast,,
6446,"CT chest high resolution lungs, limited study",,
6447,"CT high resolution lungs, complete study",,
6448,CT abdomen uncontrasted,,
6449,CT abdomen with contrast,,
6450,CT abdomen pre AND post contrast,,
6451,CT abdomen triphasic study,,
6452,CT pelvis uncontrasted,,
6453,CT pelvis with contrast,,
6454,CT pelvis pre AND post contrast,,
6455,CT abdomen AND pelvis uncontrasted,,
6456,CT abdomen AND pelvis with contrast,,
6457,CT abdomen AND pelvis pre AND post contrast,,
6458,"CT chest, abdomen AND pelvis with contrast",,
6459,CT base of skull to symphysis pubis with contrast,,
6460,CT for dental implants maxilla OR mandible,,
6461,CT for dental implants maxilla AND mandible,,
6462,"CT angiography per limited region (including spiral, high resolution, AND all reconstructions)",,
6463,"CT angiography per extensive region (including spiral, high resolution, 3D AND all other reconstructions)",,
6464,"CT limited study, any region. Region to be identified on the account",,
6465,"CT guidance for aspiration, biopsy or drainage",,
6467,CT stereotactic localisation for biopsy,,
6470,Triphasic study of the liver with CT Abdomen and Pelvis pre and post contrast,,
6471,"CT of the chest, triphasic study of the liver, abdomen and pelvis with contrast",,
19.10,Radiology: Miscellaneous,,
3594,Mammogram of surgically removed breast biopsy specimen,,
3600,Peripheral bone densitometry utilizing ionizing radiation,R349.10,
3601,Fluoroscopy: Per half hour: ADD (not applicable for items 3445 and 3447),R206.90,
3602,Where a C-arm portable X-ray unit is used in hospital or theatre: Per half hour: ADD,R286.90,
3603,Sinography,R493.70,
3604,Bone densitometry (to be charged once only for one or more levels done at the same session),"R2,066.00",
3605,"Mammography: Unilateral or bilateral, including ultrasound and doppler ultrasound examination, where necessary. This item may not be used together with an item from the ultrasound section. Note that when an ultrasound of the breast is requested without mammography, item 3629 is used",R886.10,
3606,"Repeat mammography, unilateral or bilateral, for localisation of tumour",R563.60,
3607,Attendance at operation in theatre or at radiological procedure performed by a surgeon or physician in X-ray department (except item 3309): Per half hour: Plus fee or examination performed (Only to be used by radiological technical staff),,
3608,"Repeat mammography procedure with minimally invasive breast biopsy, core biopsy or fine needle aspiration biopsy utilising dedicated stereotactic equipment with patient in erect or prone position","R1,073.40",
3609,Foreign body localisation: Fee for part examined plus two-thirds for every additional series plus fluoroscopy fee if this is done,,
3611,Foreign body localisation: Introduction of sterile needle markers: ADD,,
3613,Setting of sterile trays,R88.50,
5029,Mammotome - stereotaxis: Hand held,"R1,583.50",
5034,Fine needle aspiration or biopsy or core biopsy of mamma,R671.10,
5027,Downloading and perusal of digital radiological images,R0.00,
19.10.2,Radiology: Miscellaneous: Mammography,,
19.11,Ultrasound investigations,,
,Please note: The calculated amounts in this section are calculated according to the ultrasound unit values,,
,Note: See rule GG for requirements for reports and the keeping of records which are also applicable to ultrasonic investigations.,,
3596,"Intravascular ultrasound per case, arterial or venous, for intervention",R542.00,
3610,Transrectal ultrasonographic prostate volume study for prostate brachytherapy (own equipment),"R1,986.30",
3612,Ultrasonic bone densitometry,R343.10,
3614,Transvaginal aspiration of ova,"R1,986.30",
3615,Routine obstetric ultrasound at 10 to 20 weeks gestational age preferable at 10 to 14 weeks gestational age to include nuchal translucency assessment (Single gestation),R902.90,
3616,Contrast media: General Rule Y applies,,
3617,Routine obstetric ultrasound at 20 to 24 weeks to include detailed anatomical assessment (Single gestation),R902.90,
3618,Pelvic organs ultrasound transabdominal probe (this is a gynaecological ultrasound examination and may not be used in pregnancy),R722.50,
3619,"Intravascular ultrasound imaging assesses the atheroschlerotic process to guide the placement of an intracoronary stent. This item may be applied once per vessel (left anterior descending territory, circumflex territory and/or right coronary territory) in which a stent or multiple stents are deployed",R542.00,
3620,Cardiac examination plus Doppler colour mapping,R902.90,
3621,Cardiac examination (MMode),R451.70,
3622,Cardiac examination: 2 Dimensional,R902.90,
3623,Cardiac examination + effort,R180.70,
3624,Cardiac examinations + contrast,R180.70,
3625,Cardiac examinations + doppler,R902.90,
3626,Cardiac examination + phonocardiography,R180.70,
3627,"Ultrasound examination includes whole abdomen and pelvic organs, where pelvic organs are clinically indicated (including liver, gall bladder, spleen, pancreas, abdominal vascular anatomy, para-aortic area, renal tract, pelvic organs)","R1,083.20",
3628,Renal tract,R902.90,
3629,"High definition (small parts) scan: Thyroid, breast lump, scrotum, etc.",R902.90,
3631,Ophthalmic examination,R902.90,
3632,Axial length measurement and calculation of intra ocular lens power. Per eye. Not to be used with item 3034,R902.90,
3633,Neonatal head scan,R902.90,
3634,"Peripheral vascular study, B mode only",R704.30,
3635,+ Doppler,R704.30,
3636,Trans-oesophageal echocardiography including passing the device,"R1,805.80",
3637,"Plus (+) colour doppler (may be added onto any other regional exam, but not to be added to items 3605, 5110, 5111, 5112, 5113, 5114, 3637)","R1,408.80",
5026,Ultrasound guided amniocentesis,R704.30,
5100,Pelvic organs ultrasound: Transvaginal or trans rectal probe,R902.90,
5101,Pleural space ultrasound,R902.90,
5102,"Ultrasound of joints (e.g. shoulder, hip, knee), per joint",R902.90,
5103,"Ultrasound soft tissue, any region",R902.90,
5106,Obstetric ultrasound before 10 weeks gestational age for diagnosis of intra-uterine pregnancy.,R451.70,
5107,Ultrasound after 24 weeks (Single gestation) - Motivation may be required if coded more than once during this period ,R451.70,
5108,Second opinion obstetric ultrasound may be coded by medical doctors accepted by SASOG or RSSA (list of names available from SASOG or RSSA),R902.90,
5109,Vibration controlled transient liver elastography (fibroscan),R993.40,
5110,"Carotid ultrasound vascular study: B mode, pulsed and colour Doppler; bilateral study, internal, external and common carotid flow and anatomy","R2,311.30",
5111,"Full ultrasonic and colour Doppler evaluation of entire extracranial vascular tree: Carotids, vertebral and subclavian vessels (not to be used together with items 5110, 5112, 5113 or 5114)","R3,719.60",
5112,"Peripheral arterial ultrasound vascular study: B mode, pulsed and colour Doppler; per limb; to include waveforms at minimum of three levels, pressure studies at two levels and full interpretation of results","R2,112.60",
5113,"Peripheral venous ultrasound vascular study; B mode, pulsed and colour Doppler; to evaluate deep vein thrombosis","R2,112.60",
5114,"Peripheral venous ultrasound vascular study; B mode, pulsed and colour Doppler; in erect and supine position including compression manoeuvres and reflux in superficial and deep systems, bilaterally","R3,214.10",
5115,Intra-operative ultrasound study,R902.90,
5117,Diagnostic intravascular ultrasound (IVUS) imaging or wave wire mapping (without accompanying angioplasty). May be used only once per angiographic procedure,"R1,588.90",
5118,"Diagnostic intravascular ultrasound imaging or wave wire imaging (with accompanying angioplasty or accompanying intravascular ultrasound imaging or wave wire mapping in a different coronary artery [LAD (left anterior desending), Circumflex or Right coronary artery]). May be used a maximum of twice per angiographic procedure",R794.40,
5119,"""Own Equipment for Elastography (Fibroscans) Code once per session with item 5109 when own equipment is being used.""",R0.00,
,MODIFIERS GOVERNING ULTRASONIC INVESTIGATIONS,,
0160,Aspiration of biopsy procedure performed under direct ultrasound control by an ultrasound aspiration biopsy transducer (Static Realtime): Fee for part examined plus 30% of the units,,
0165,Use of contrast during ultrasound study: add 6.00 ultrasound units,R108.60,
5104,"Ultrasound in pregnancy, multiple gestation, add 100% per additional foetus.",,
,GENERAL RULE GOVERNING ULTRASONIC EXAMINATIONS DURING PREGNANCY,,
EE.,"Ultrasound examinations: The international norm approved for use in South Africa for NORMAL PREGNANCY is two ultrasound exams:  (a) The first scan should preferably include a nuchal thickness estimation and be performed between 10 and 14 weeks gestation.  The second scan should be performed between 20 and 24 weeks and should include a full anatomical report.  All subsequent ultrasound scans are excluded from the benefits of medical schemes unless accompanied by proper motivation. An ultrasound scan to assess an abnormal early pregnancy may be formed before 10 weeks but this scan may not be used to diagnose a normal uncomplicated pregnancy. Item 3618 is a gynaecological scan and its use is not approved for use in pregnancy.  (b) In cases where the scan is performed by the attending practitioner, a clear indication for such a scan must be entered on the account rendered, or a letter of motivation must be attached to the account (the practitioner must elect one of the two options).  (c) In case of a referral, the referring doctor must submit a letter of motivation to the radiologist or other practitioner doing the scan.  A copy of the letter of motivation must be attached to the first account rendered to the patient (by the radiologist or the other practitioner doing the scan) and must be attached to the first account submitted to the medical scheme by the patient or the doctor, as the case may be.  (d)  In case of a referral to a radiologist, no motivation should be required from the radiologist",,
19.12,Portable unit examinations,,
3639,Where portable X-ray unit is used in the hospital or theatre: ADD,R187.80,
3640,Theatre investigations with fixed installation,,
19.13,Diagnostic procedures requiring the use of radio-isotopes,,
AA.,Procedures to exclude cost of isotope,,
3641,Tracer test,R891.30,
3642,Repeat of further tracer tests for same investigation: Half of above fee,R445.30,
3643,"If both tracer and therapeutic procedures are done, half fee of tracer test to be charged plus therapeutic fee",,
3644,Tracer test of complete body or brain tumour location,"R2,206.00",
3645,Other organ scanning with use of relevant radio isotopes,"R2,206.00",
3646,Thyroid scanning,R772.90,
6474,Positron Emission Tomography (PET) imaging of the whole body using a Coincidence Camera,,
6475,Positron Emission Tomography (PET) imaging of a limited body region using a Coincidence Camera,,
19.14,Interventional radiological procedures,,
,"The following rules are applicable to Section 19.8 (Vascular studies) and Section 19.14 (Interventional Radiological Procedures):

a.   The machine fee (items 3536 to 3550 includes the cost of the following:

i.   All runs (runs may not be billed for separately).
ii.  All film costs (modifier 0084 is not applicable).
iii  All fluoroscopy (item 3601 does not apply).
iv All minor consumables (defined as any item other than catheters, guidewires, introducer sets, specialised catheters, balloon catheters, stents, embolic agents, drugs and contrast media).

b.  The machine fee (items 3536 to 3550) may only be billed for as a once off fee per case per day by the owner of the equipment and is only applicable to radiology practices.

c.  If a procedure is performed by a non-radiologist together with a radiologist as a team, in a facility owned by the radiologist, each member of the team will fee at their respective full rates as per modifiers and the applicable items.

d.  If a procedure is performed by a non-radiologists and a radiologist as a team, in a facility not owned by the radiologist, modifiers 6301 and 6302 applies.

Please note : Modifier 0083 is not applicable to section 19.8 (Vascular Studies) and section 19.14 (Interventional Radiological Procedures)",,
,Note: In regard to multiple examinations see modifier 0080,,
5002,Percutaneous transluminal angioplasty: Aortic/IVC,"R2,753.90",
5004,"Percutaneous transluminal angioplasty, arterial or venous, iliac vessel/subclavian vessel","R2,753.90",
5006,"Percutaneous transluminal angioplasty: Femoral to popliteal bifurcation, axillary and brachial","R2,753.90",
5008,Percutaneous transluminal angioplasty: Sub-popliteal sub-brachial,"R3,736.00",
5010,Percutaneous transluminal angioplasty: Renal/Visceral/Brachiocephalic,"R3,736.00",
5012,Percutaneous transluminal angioplasty: Extracranial Carotid/Vertebral - stand alone procedure,"R4,621.80",
5014,Atherectomy (per vessel),"R5,491.80",
5016,Aspiration thrombectomy (per vessel),,
5017,Endoscopic ultrasound: Colon,"R1,512.80",
5018,On-table thrombolysis/transcatheter infusion performed in angiography suite,"R2,866.50",
5019,"Endoscopic ultrasound: Colon, with aspiration or biopsy","R1,906.90",
5021,Proctosigmoidoscopy with endoscopic ultrasound examination,R793.80,
5022,"Embolisation non-intracranial, per vessel","R2,866.50",
5023,"Proctosigmoidoscopy with endoscopic ultrasound examination, with ultrasound-guided aspiration and/or biopsy","R1,213.80",
5024,Endoscopic ultrasound: Oesophagus,R964.10,
5025,Endoscopic ultrasound: Oesophagus with aspiration or biopsy,"R1,329.30",
5030,Percutaneous nephrostomy for further procedure or drainage,"R1,980.70",
5031,Antegrade ureteric stent insertion,"R1,868.30",
5033,Percutaneous cystostomy in radiology suite,R805.00,
5035,Urethral balloon dilatation in radiology suite,R611.90,
5036,"Percutaneous abdominal/pelvic/other drain insertion, any modality",R918.30,
5037,Urethral stenting in radiology suite,"R2,753.90",
5038,Intracranial/spinal AVM embolisation (per session),"R9,002.20",
5039,Intracranial thrombolysis (on-table) per session,"R3,736.00",
5040,Intracranial aneurysm occlusion,"R7,697.40",
5041,Balloon occlusion/Wada test,"R2,866.50",
5042,Carotico/cavernous fistula/head and neck AV fistula embolisation,"R7,697.40",
5043,Intracranial angioplasty,"R5,491.80",
5044,Transhepatic portogram,"R3,736.00",
5045,Hepatic arterial infusion catheter insertion,"R4,187.00",
5046,Percutaneous biliary drainage (external),"R2,753.90",
5047,Combined internal/external biliary drainage,"R2,753.90",
5048,Biliary stent insertion,"R3,736.00",
5049,Percutaneous gall bladder drainage,"R1,868.30",
5050,Percutaneous or renal gall bladder stone removal,"R4,621.80",
5058,Stent insertion: Aortic/IVC - including percutaneous transluminal angioplasty (PTA),"R3,736.00",
5060,Stent insertion: Iliac/subclavian/AV fistula - including percutaneous transluminal angioplasty (PTA),"R3,736.00",
5062,"Stent insertion: Femoral popliteal bifurcation, axillary and brachial - including percutaneous transluminal angioplasty (PTA)","R3,736.00",
5064,Stent insertion: Sub-popliteal - including percutaneous transluminal angioplasty (PTA),"R4,621.80",
5066,Stent insertion: Renal/visceral/brachiocephalic - including percutaneous transluminal angioplasty (PTA),"R5,491.80",
5068,Stent insertion: Extracranial carotid/vertebral - including percutaneous transluminal angioplasty (PTA) - stand alone procedure,"R5,491.80",
5070,Stent insertion: Aorto-iliac stent graft - including percutaneous transluminal angioplasty (PTA),"R8,358.40",
5072,Tunnelled/subcutaneous arterial/venous line performed in radiology suite,"R2,206.20",
5074,IVC filter insertion jugular or femoral route,"R4,187.00",
5076,"Intravascular foreign body removal, arterial or venous, any route","R5,491.80",
5078,Percutaneous sclerotherapy of an arteriovenous malformation (AVM),"R1,884.40",
5080,Transjugular intrahepatic porto-systemic shunt,"R9,002.20",
5082,Transjugular liver biopsy,"R1,868.30",
5084,Endoluminal fallopian tube recanalisation,,
5086,Renal cyst aspiration/ablation,R611.90,
5088,Oesophageal stent insertion in radiology suite,"R2,753.90",
5090,Tracheal stent insertion,"R2,753.90",
5091,GIT balloon dilatation under fluoroscopy,"R1,787.50",
5092,Other GIT stent insertion,"R2,753.90",
5093,Percutaneous gastrostomy in radiology suite,"R2,302.70",
5094,Cutting needle biopsy with image guidance,R611.90,
5095,Chest drain insertion in radiology suite,R869.20,
5096,Percutaneous cyst or tumour ablation (non aspiration),"R1,465.60",
5955,"3D Echocardiography for congenital cardiac abnormality: Transthoracic, Volumetric and functional evaluation - PROFESSIONAL COMPONENT ","R1,172.40",
5956,3D Echocardiography for congenital abnormality: Trans-oesophageal - PROFESSIONAL COMPONENT,"R1,590.80",
5972,"Stent placement right ventricular outflow tract, branch pulmonary artery, coarctation of the aorta, collateral vessel (incl. MAPCA), venous system (IVC, SVC, systemic vein or patent ductus arteriosus): First vessel","R2,510.20",
5973,"Stent placement right ventricular outflow tract, branch pulmonary artery, coarctation of the aorta, collateral vessel (incl. MAPCA) or venous system (IVC, SVC, systemic vein or patent ductus arteriosus): Subsequent vessels (per vessel)","R1,543.10",
5974,"Stent placement,branch pulmonary artery: First vessel","R2,510.20",
5975,"Stent placement, branch pulmonary artery: Subsequent vessels (per vessel)","R1,457.90",
5976,Stent placement coarctation of the aorta,"R2,510.20",
5980,Stent patent ductus arteriosus and interatrial communication,"R2,510.20",
5981,Percutaneous stent placement in systemic to pulmonary shunt (e.g. Blalock-Taussig/Sano),"R2,510.20",
5985,"ASD/PFO/Interatrial communication closure percutaneous, device placement","R5,886.10",
5986,"VSD closure, percutaneous, device placement","R7,810.20",
5987,PFO closure with device,"R5,886.10",
5989,PDA closure-coil or ductal device,"R5,236.30",
5990,"Closure, arterio-venous shunt (incl. Blalock, Sano) any method","R5,236.30",
5991,"Transcatheter occlusion or embolisation any method, non-central nervous system, non-head or neck","R5,236.30",
5992,Closure interatrial communication (Fontan fenestration etc),"R5,886.10",
5995,Rapid right ventricular pacing for percutaneous procedure,R965.80,
5996,Removal of embolised device/materials,"R1,526.50",
5998,Biopsy: Endomyocardial,"R4,471.20",
6000,Actigraphy: Patient monitored for a minimum of 72 hours (includes equipment fee and interpretation),R895.80,
5097,Vertebroplasty - Introduction of stabilising material under screening or CT control - per level,,
5098,"Endoscopic ultrasound: Upper gastro-intestinal tract. Includes oesophagus, stomach, duodenum and/or jejunum, as appropriate","R1,541.70",
5099,"Endoscopic ultrasound: Upper gastro-intestinal tract. Includes oesophagus, stomach, duodenum and/or jejunum, as appropriate, with ultrasound-guided aspiration and/or biopsy","R2,155.20",
,MODIFIER GOVERNING INTERVENTIONAL RADIOLOGICAL PROCEDURES,,
0090,"Doctor's remuneration for participation in a team: 30,00 radiology units per ½ hour or part thereof for all interventional radiological procedures, excluding any pre- or post-operative angiography, catheterisation, CT-scanning, ultrasound-scanning or x-ray procedures. (Only to be charged if radiologist is hands-on, and not for interpretation of images only)",,
19.15,Magnetic Resonance Imaging (MRI),,
6106,"Where a magnetic resonance angiography (MRA) of large vessels is performed as primary examination, 100% of the fee is applicable. This modifier is only applicable if the series is performed by use of a recognised angiographic software package with reconstruction capability",,
6107,"Where a magnetic resonance angiography (MRA) of the vessels is performed additional to an examination of a particular region, 50% of the fee is applicable for the angiography. This modifier is only applicable if the series is performed by use of a recognised angiographic software package with reconstruction capability",,
6108,"Where only a gradient echo series is performed with a machine without a recognised angiographic software package with reconstruction ability, 20% of the full fee is applicable specifying that it is a “flow sensitive series”",,
,Please note: The calculated amounts in this section are calculated according to the magnetic resonance imaging unit value.,,
,Items 6200 to 6255 reflect the anatomical region examined.  The modifiers above reflect what was done and how the fee was arrived at.,,
6200,Magnetic Resonance Imaging: Per anatomical region: Brain,,
6201,Magnetic Resonance Imaging: Per anatomical region: Orbitae,,
6202,Magnetic Resonance Imaging: Per anatomical region: Paranasal sinuses,,
6203,Magnetic Resonance Imaging: Per anatomical region: Soft tissue: Face/skull,,
6204,Magnetic Resonance Imaging: Per anatomical region: Skull basis/cranio-cervical joint,,
6205,Magnetic Resonance Imaging: Per anatomical region: Middle and internal ears,,
6206,Magnetic Resonance Imaging: Per anatomical region: Soft tissue: Neck,,
6207,Magnetic Resonance Imaging: Per anatomical region: Thyroid/para-thyroid,,
6208,Magnetic Resonance Imaging: Per anatomical region: Hypophysis (see modifiers 6104 and 6105 for limited examinations),,
6209,Magnetic Resonance Imaging: Per anatomical region: Bone tumour (see modifier 6103),,
6210,Magnetic Resonance Imaging: Per anatomical region: Cervical vertebrae,,
6211,Magnetic Resonance Imaging: Per anatomical region: Thoracic vertebrae,,
6212,Magnetic Resonance Imaging: Per anatomical region: Lumbar vertebrae,,
6213,Magnetic Resonance Imaging: Per anatomical region: Sacrum,,
6214,Magnetic Resonance Imaging: Per anatomical region: Pelvis,,
6215,Magnetic Resonance Imaging: Per anatomical region: Pelvic organs,,
6216,Magnetic Resonance Imaging: Per anatomical region: Abdomen,,
6217,Magnetic Resonance Imaging: Per anatomical region: Thorax wall,,
6218,Magnetic Resonance Imaging: Per anatomical region: Mediastinum,,
6219,Magnetic Resonance Imaging: Per anatomical region: Soft tissue: Back,,
6220,Magnetic Resonance Imaging: Per anatomical region: Left shoulder,,
6221,Magnetic Resonance Imaging: Per anatomical region: Right shoulder,,
6222,Magnetic Resonance Imaging: Per anatomical region: Both hips,,
6223,Magnetic Resonance Imaging: Per anatomical region: Left hip,,
6224,Magnetic Resonance Imaging: Per anatomical region: Right hip,,
6225,Magnetic Resonance Imaging: Per anatomical region: Left upper-arm,,
6226,Magnetic Resonance Imaging: Per anatomical region: Right upper-arm,,
6227,Magnetic Resonance Imaging: Per anatomical region: Left elbow,,
6228,Magnetic Resonance Imaging: Per anatomical region: Right elbow,,
6229,Magnetic Resonance Imaging: Per anatomical region: Left fore-arm,,
6230,Magnetic Resonance Imaging: Per anatomical region: Right fore-arm,,
6231,Magnetic Resonance Imaging: Per anatomical region: Left wrist and hand,,
6232,Magnetic Resonance Imaging: Per anatomical region: Right wrist and hand,,
6233,Magnetic Resonance Imaging: Per anatomical region: Left upper-leg,,
6234,Magnetic Resonance Imaging: Per anatomical region: Right upper-leg,,
6235,Magnetic Resonance Imaging: Per anatomical region: Left knee,,
6236,Magnetic Resonance Imaging: Per anatomical region: Right knee,,
6237,Magnetic Resonance Imaging: Per anatomical region: Left lower-leg,,
6238,Magnetic Resonance Imaging: Per anatomical region: Right lower-leg,,
6239,Magnetic Resonance Imaging: Per anatomical region: Left ankle,,
6240,Magnetic Resonance Imaging: Per anatomical region: Right ankle,,
6241,Magnetic Resonance Imaging: Per anatomical region: Left foot,,
6242,Magnetic Resonance Imaging: Per anatomical region: Right foot,,
6250,Magnetic Resonance angiography (See modifiers 6106 to 6108): Brain,,
6251,Magnetic Resonance angiography (See modifiers 6106 to 6108): Large vessels: Neck,,
6252,Magnetic Resonance angiography (See modifiers 6106 to 6108): Large vessels: Chest,,
6253,Magnetic Resonance angiography (See modifiers 6106 to 6108): Large vessels: Abdomen,,
6254,Magnetic Resonance angiography (See modifiers 6106 to 6108): Large vessels: Legs,,
6255,Magnetic Resonance angiography (See modifiers 6106 to 6108): Heart,,
6270,"Low field strength peripheral joint magnetic resonance imaging: Low field strength peripheral joint examination (feet, knees, hands, and elbows), in dedicated limb units not able to perform body, spine or head examinations",,
20,Radiation Oncology,,
,"GENERAL RULES REGARDING THIS SECTION OF THE NATIONAL REFERENCE PRICE LIST

(a)   Unless specifically stated in this section of the NRPL-HS, the general descriptors between the professional and technical component apply to both components of the services.

(b)   The items reflecting the technical component in this section of the NRPL-HS may only be charged by the owner of the equipment.",,
BB.,The fees in this section (radiation oncology) do NOT include the cost of radium or isotopes,,
,Please note: The calculated amounts in this section are calculated according to the radiotherapy unit values,,
20.1,Kilovolt therapy,,
20.2,Radium therapy,,
20.3,Isotope therapy,,
0096,Radio-isotope therapy patients who fail to keep their appointments: Fee will include cost of isotope,,
20.4,Megavolt therapy,,
20.5,Beta-ray therapy with strontium-90-applicator,,
20.6,Planning of therapy,,
20.7,Technical aids,,
5141,Radiation materials (see modifier 0095),,
20.8,Oncological surgical procedures,,
20.9,Special procedures,,
20.10,Chemotherapy,,
,"Where patients are not treated in chemotherapy facilities, items 0213, 0214 and 0215  are used instead of items 5790, 5793 and 5795. Codes 0213, 0214 and 0215 are applicable to providers who only administer the drugs i.e. don't own or rent a facility and do not manage the patient.",,
,Codes 5790 to 5795 are for exclusive use by oncology trained doctors working within chemotherapy facilities,,
5790,"Non Infusional Chemotherapy: Global Fee for the management of and for related services delivered in the treatment of cancer with oral chemotherapy (per cycle), intramuscular (IMI), subcutaneous, intrathecal or bolus chemotherapy or oncology specific drug administration per treatment day - for exclusive use by doctors with appropriate oncology training (consultations to be charged separately) - (not applicable to oral hormonal therapy)",R813.50,Z
5791,"Non Infusional Chemotherapy Facility Fee: A facility where oncology medicines are procured or scripted for oral chemotherapy, intramuscular (IMI), subcutaneous, intrathecal or bolus chemotherapy or oncology specific drug administration per treatment day. This fee is chargeable by doctors with appropriate oncology training who owns or rents the facility, and by others e.g. hospitals or clinics that provide the services as per the appropriate billing structure. Said facilities are to be accredited under the auspices of SASMO and/or SASCRO (to be used in conjunction with item 5790)  - (not applicable to oral hormonal therapy) - only one of the parties are to charge this fee",R464.00,Z
5792,"Non Infusional Chemotherapy Facility Fee: A facility where oncology medicines are purchased, stored and dispensed during oral chemotherapy (per cycle), intramuscular (IMI), subcutaneous, intrathecal or bolus chemotherapy or oncology specific drug administration per treatment day. This fee is chargeable by doctors with appropriate oncology training who owns or rents the facility, and by others e.g. hospitals or clinics that provide the services as per the appropriate billing structure. Said facilities are to be accredited under the auspices of SASMO and/or SASCRO (to be used in conjunction with item 5790) - (not applicable to oral hormonal therapy) - only one of the parties are to charge this fee",R579.80,Z
,Non-infusional chemotherapy: Consultations are charged separately.,,
,"Non-infusional chemotherapy: In the case of intramuscular (IMI), subcutaneous, intrathecal or bolus chemotherapy administration the management fee can only be charged once per treatment day. Consultations are charged separately.",,
5793,Infusional Chemotherapy: Global fee for the management of and for services delivered during infusional chemotherapy per treatment day - for exclusive use by doctors with appropriate oncology training using recognised chemotherapy facilities(consultations to be charged separately),"R3,021.00",Z
5794,"Infusional Chemotherapy Facility Fee: A facility where oncology medicines are procured, stored, admixed and administered, and in which appropriately-trained medical, nursing and support staff are in attendance. This fee is chargeable by doctors with appropriate oncology training who owns or rents the facility, and by others e.g. hospitals or clinics that provide the services as per the appropriate billing structure. Said facilities are to be accredited under the auspices of SASMO and/or SASCRO (to be used in conjunction with item 5793) - only one of the parties are to charge this fee","R1,705.50",Z
5795,"Infusional Chemotherapy Facility Fee: A facility where oncology medicines are purchased, stored, dispensed, admixed and administered and in which appropriately-trained medical, nursing and support staff are in attendance. This fee is chargeable by doctors with appropriate oncology training who owns or rents the facility, and by others e.g. hospitals or clinics that provide the services as per the appropriate billing structure. Said facilities are to be accredited under the auspices of SASMO and/or SASCRO (to be used in conjunction with item 5793) - only one of the parties are to charge this fee","R2,131.80",Z
,"Item 5795 is chargeable in addition to item 5793 by the Oncologist who owns or rents the chemotherapy facility, and by others e.g. hospitals or clinics that provide the services as per the appropriate billing structure. Said facilities are to be accredited under the auspices of SASMO and/or SASCRO (only to be added to item 5793 if own or rented facility is used).",,
20.11,Radiation Therapy Planning,,
20.11.1,Manual Radiotherapy Planning Procedures,,
5801,"Manual Radiotherapy Planning Procedures: No Simulation, Limited Graphic Planning, Single Volume of Interest - PROFESSIONAL COMPONENT",R980.00,Z
5601,"Manual Radiotherapy Planning Procedures: No Simulation, Limited Graphic Planning, Single Volume of Interest -TECHNICAL COMPONENT","R2,286.70",Z
5802,"Manual Radiotherapy Planning Procedures: No Simulation, Limited Graphic Planning, Multiple Volumes of Interest - PROFESSIONAL COMPONENT","R1,293.60",Z
5602,"Manual Radiotherapy Planning Procedures: No Simulation, Limited Graphic Planning, Multiple Volumes of Interest - TECHNICAL COMPONENT","R3,018.10",Z
5803,"Manual Radiotherapy Planning Procedures: No Simulation, Limited Graphic Planning, Special Technique - PROFESSIONAL COMPONENT","R1,764.20",Z
5603,"Manual Radiotherapy Planning Procedures: No Simulation, Limited Graphic Planning, Special Technique - TECHNICAL COMPONENT","R4,115.50",Z
20.11.2,Conventional Radiotherapy Planning Procedures,,
5808,"Conventional Radiotherapy Planning: Simulation, Limited Graphic Planning, Single Volume of Interest - PROFESSIONAL COMPONENT","R3,919.80",Z
5608,"Conventional Radiotherapy Planning: Simulation, Limited Graphic Planning, Single Volume of Interest - TECHNICAL COMPONENT","R9,146.20",Z
5809,"Conventional Radiotherapy Planning: Simulation, Limited Graphic Planning,  Multiple Volumes of Interest - PROFESSIONAL COMPONENT","R5,487.50",Z
