2485,Salpingostomy/salpingoneostomy,"R4,792.80",
2487,Tuboplasty tubal anastomosis or re-implantation,"R5,300.70",
2489,Ectopic pregnancy under 12 weeks (salpingectomy),"R2,413.80",
2490,Ectopic pregnancy under 12 weeks (salpingostomy),"R3,108.70",
2491,Ectopic pregnancy - after 12 weeks,"R4,344.60",
2492,Salpingectomy: Uni- or bilateral for accepted medical reasons (including sterilisation),"R1,989.00",
,"Note: Use item 1807 for open procedures performed with a laparoscope instead of item 2493. Item 1807 may only be added once, and may not be charged together with item 2493 for more than one procedure performed laparoscopically", ,
2493,Diagnostic laparoscopy (excluding after-care),"R2,369.70",
2496,Laparoscopy: Plus aspiration of a cyst (excluding after-care),R347.60,
2497,Laparoscopy: Plus sterilisation,R772.20,
2499,Laparoscopy (diagnostic) with biopsy (single or multiple) (excluding aftercare),"R1,925.20",
2500,"Laparoscopy: Plus ablation of endometriosis by laser, harmonic scalpel or cautery",R984.70,
2501,Laparoscopy: Plus cauterisation and/or lysis of adhesions,R347.60,
2502,Laparoscopy: Plus aspiration of follicles (IVF) (excluding after-care),"R1,004.20",
2503,Laparoscopy: Plus ovarian drilling,R772.20,
2504,Laparoscopy: Plus Gamete intra fallopian tube transfer (includes follicle aspiration) (GIFT),"R2,066.10",
2505,Laparoscopy: Plus laparoscopic uterosacral nerve ablation,"R1,004.20",
2506,Transcervical gamete/embryo intra-fallopian tube transfer (TET/TEST),"R1,119.90",
2486,Laparoscopy: Salpingostomy/salpingoneostomy,"R4,375.70",
2488,"Laparoscopy, tuboplasty, tubal anastomosis or re-implantation","R4,020.40",
2510,"Treatment of ectopic pregnancy by laparoscopy, without salpingectomy and/or oophorectomy (item 1807 may not be added to this item)","R3,108.70",
2511,"Treatment of ectopic pregnancy by laparoscopy, with salpingectomy and/or oophorectomy (item 1807 may not be added to this item)","R2,413.80",
12.6,Ovaries,,
2525,"Wedge resection of ovaries, unilateral or bilateral","R2,027.50",
2527,Removal of ovarian tumour or cyst,"R3,611.20",
2529,Oophorectomy: Uni- or bilateral,"R2,597.30",
2531,Ovarian carcinoma debulking and omentectomy,"R6,893.50",
2532,"Ovarian carcinoma: Abdominal hysterectomy, bilateral salpingo-oophorectomy, debulking and omentectomy","R9,056.50",
2530,"Resection (initial) of suspected ovarian, tubal or primary peritoneal malignancy with bilateral salpingo-oophorectomy and total omentectomy","R6,277.60",
2533,"Bilateral salpingo-oophorectomy with total omentectomy, total abdominal hysterectomy, and radical dissection for cytoreduction, with pelvic lymphadenectomy and limited para-aortic lymphadenectomy","R9,056.50",
2534,"Resection (tumour cytoreduction) primary of recurrent ovarian, tubal, primary peritoneal, uterine malignancy (intra-abdominal/retroperitoneal tumours) with omentectomy, with or without  pelvic or para-aortic lymphadenectomy","R9,755.50",
2526,Transposition of the ovaries , ,Refer Rule C
2528,"Laparoscopic salpingo-oophorectomy, uni- or bilateral - standalone procedure","R4,613.60",
12.7,Miscellaneous procedures,,
2535,Exenteration: Anterior Exenteration,"R10,091.10",
2537,Exenteration: Posterior Exenteration,"R10,091.10",
2539,Exenteration: Total,"R15,689.20",
2541,Presacral neurectomy,"R2,460.60",
2542,Removal/revision: Sling for stress incontinence (e.g. fascia or synthetic),"R3,799.40",
2543,Moschowitz operation,"R2,316.90",
2544,Laparoscopic vaginal suspension for stress incontinence (item 1807 may not be used together with this item),"R4,847.60",
2545,Operations for stress incontinence: Marshall-Marchetti-Kranz operation,"R4,894.90",
2546,Operations for stress incontinence: Urethro-vesicopexy: Abdominal approach,"R3,740.20",
2547,Operations for stress incontinence: Burch colposuspension,"R4,041.10",
2548,Operation for stress incontinence: Use of tape,"R5,758.70",
2550,Operations for stress incontinence: Urethro-vesicopexy: Combined abdominal and vaginal approach,"R4,920.00",
2551,Laparotomy,"R4,920.00",
2552,Removal benign retroperitoneal tumour,"R5,597.80",
2553,Radical removal of malignant retroperitoneal tumour,"R8,786.20",
2554,Drainage of pelvic abscess per abdomen,"R4,518.30",
2556,Drainage of pelvic abscess per vagina (refer to item 2341),"R1,882.90",
2558,Drainage intra-abdominal abscess: Delayed closure,"R6,727.90",
2560,"Surgery (any method) for endometriosis AFS stage 3 (score 16-40). Excision
/destruction of deep endometriotic lesions on the ovary and peritoneum, and removal of thick adhesions on ovaries and fallopian tubes","R11,150.60",
2561,"Surgery (any method) for endometriosis AFS stage 4: Excision/destruction of endometriosis, including endometriomas, 1 or more peritoneal/mesenteric/ retroperitoneal lesions/nodules","R12,804.80",
2562,Treatment of endometriosis (any method) found as an incidental finding during surgery for unrelated condition (histology required),R984.70,
2565,Implantation hormone pellets (excluding after-care),R57.80,
2570,Ligation of internal iliac vessels (when not part of another procedure),"R5,648.10",
2566,Insertion of contraceptive hormone delivery implant (excluding aftercare) ,R57.80,
13,Obstetric Procedures,,
,RULES GOVERNING THIS SECTION,,
U.,"Obstetric procedures:  (a) When a general practitioner treats a patient in the ante-natal period and, after starting the confinement, requests an obstetrician to take over the case, the general practitioner shall be entitled to charge for all the ante-natal consultations he/she has performed.  (i) If the patient has been in labour for less than 6 hours, the general practitioner shall charge 50,00 clinical procedure units according to item 2614:  Global obstetric care.  (ii) If the patient has been in labour for more than 6 hours, the general practitioner shall charge 80,00 clinical procedure units according to item 2614:  Global obstetric care.  (b) When a general practitioner calls an obstetrician to help with a confinement, take over the management of a confinement, and treats the patient until after the post-partum visit, the obstetrician shall charge according to item 2614: Global obstetric care.  (c) When a general practitioner calls an obstetrician (specialist or general practitioner) to help with a confinement, or take over the management of a confinement, but the general practitioner treats the patient until after the post-partum visit, the obstetrician shall charge according to item 2616:  Intrapartum obstetric care by obstetrician in consultation, and the general practitioner according to item 2614:  Global obstetric care.", ,
13.1,Pre-natal care and procedures,,
2603,External cephalic version (excluding after-care),R424.80,
2605,Amniocentesis (excluding after-care),R694.90,
2607,Amnioscopy (excluding after-care),R347.60,
2609,Intra-uterine transfusion of foetus or cordocentesis,"R2,587.50",
2610,Tococardiography - pre-natal and intrapartum (including stress and non-stress test: Own machine) (excluding after-care),R308.90,
2611,Chorion villus sampling (excluding after-care),"R1,042.50",
2599,Pregnancy reduction(s): Multifoetal (MPR),"R1,596.40",
2600,Foeticide (includes ultrasound guidance),"R1,228.50",
2604,"Amniocentesis: Therapeutic, amnitoic fluid reduction (includes ultrasound guidance)","R1,021.10",
2606,Cordocentesis (intrauterine): Any method,"R1,153.00",
2608,Foetal umbilical cord occlusion (TTTS) (includes ultrasound guidance),"R1,412.90",
2612,"Foetal fluid drainage (eg., vesicocentesis, thoracocentesis, paracentesis) (includes ultrasound guidance)","R1,412.90",
2613,Foetal shunt placement (includes ultrasound guidance),"R3,808.00",
13.2,Confinements,,
2614,Global obstetric care: All inclusive fee that includes all modes of vaginal delivery (excluding Caesarean section) and obstetric care from the commencement of labour until after the post-partum visit (6 weeks visit),"R6,337.80",
2615,Global obstetric care: All inclusive fee for caesarean section and obstetric care from the commencement of labour until after the post-partum visit (6 weeks visit). ,"R6,337.80",
2616,Intrapartum obstetric care by obstetrician in consultation (excluding after-care),"R3,669.10",
,"Global obstetric care includes
o   All modes of delivery (including Caesarean)
o   All inductions of labour (medical or surgical)
o   Intrapartum paracervical and pudential blocks
o   Intrapartum amnioscopy
o   Foetal blood sampling
o   Application of scalp leads
o   Symphysiotomy
o   Manual removal of placenta
o   Repair cervical tears
o   Correction of uterine inversion
o   Drainage of vulval haematoma
o   Repair third degree tear
o   Repair second degree tear
o   Repair episiotomy
o   Resuscitation of newborn by obstetrician
o   Tracheal intubation
o   Missed confinement", ,
,"Global obstetric care excludes
o   Prenatal consultations
o   Prenatal procedures (Items 2603 - 2611)
o   Emergency hysterectomy for obstetrical reasons
o   Abdominal operation for repair of ruptured gravid uterus
o   Intensive care for obstetrical emergencies
o   Tubal ligation performed as a post-partum procedure
o   Post-partum complications occurring after discharge from the hospital", ,
13.3,Operative procedures (excluding antenatal care),,
2653,Caesarean-hysterectomy,"R6,468.70",
2657,Post-partum hysterectomy,"R5,793.10",
2669,Abdominal operation for ruptured gravid uterus: Repair,"R4,827.50",
14,Nervous System,,
14.1,Diagnostic procedures,,
2680,Haemodynamic and autonomic nervous system testing with task Force system-PROFFESIONEL COMPONENTS,,Refer Rule C
2681,Visual evoked potentials (VEP): Unilateral,"R1,255.30",
2682,Visual evoked potentials (VEP): Bilateral,"R2,208.80",
2683,Electro-retinography (Ganzfeld method): Unilateral,"R1,506.20",
2684,Electro-retinography (Ganzfeld method): Bilateral,"R2,635.80",
2685,Electro-oculography: Unilateral,R753.10,
2686,Electro-oculography: Bilateral,"R1,330.60",
2687,VEP stable condition (photic drive): Unilateral,"R1,255.30",
2689,VEP stable condition (photic drive): Bilateral,"R2,208.80",
2690,Total fee for full evaluation of visual tracts including bilateral electroretinography and VEP,"R3,765.50",
,Note:  See items 2691 to 2702 under section 17.5.1: Audiometry,,
2703,"Somatosensory evoked potentials (SEP) single nerve examination to brachial or lumbosacral plexus, spinal cord and cortex","R1,204.80",
2704,"Neurostimulation, percutaneous: Sacral nerve","R3,031.60",
2705,"Transcutaneous nerve stimulation in the treatment of post-operative and chronic intractable pain, per treatment",R150.90,
2706,"Neurostimulation, percutaneous: Posterior tibial nerve, single treatment. Includes programming",R220.80,
2707,"Full fee for complete neurological evoked potential evaluation including neurological AEP, bilateral VEP, and bilateral median and/or posterior tibial stimulation","R5,522.60",
2708,Evaluation of cognitive evoked potential with visual or audiology stimulus,"R2,008.40",
2709,Full spinogram including bilateral median and posterior-tibial studies,"R3,514.30",
2710,Morphia saturation testing in rooms (consultation x2 plus item 0206: Intravenous infusion) (excluding injection material),,
2711,Electro-encephalography: Taking of record,R906.40,
2712,Electro-encephalography: Interpretation,R602.90,
2713,"Spinal (lumbar) puncture. For diagnosis, for drainage of spinal fluid or for therapeutic indications",R461.70,
,When this procedure is performed by an anaesthetist he/she acts as the clinician and not an anaesthetist and the indicated clinical procedure units should be charged and not the anaesthetic tariff or units.,,
2714,Cisternal puncture and/or intrathecal injections,R376.70,
2715,8 Hour ambulatory EEG monitoring (Holter): Hire,"R2,626.30",
2716,8 Hour ambulatory EEG monitoring (Holter): Interpretation,R753.10,
2717,Electromyography: First,"R1,882.90",
2718,Electromyography: Subsequent,"R1,882.90",
2719,Overnight polysomnogram and sleep staging: Hire,"R2,413.80",
2720,Overnight polysomnogram and sleep staging: Interpretation,R444.40,
2721,Daytime polysomnogram: Hire,"R2,413.80",
2722,Daytime polysomnogram: Interpretation,R328.40,
2723,Multiple sleep latency test: Interpretation,"R2,413.80",
2724,Overnight continuous positive airways pressure (CPAP) titration,"R2,993.30",
2725,Angiography carotis: Unilateral,R627.60,
2726,Angiography carotis: Bilateral,"R1,104.90",
2727,Vertebral artery: Direct needling,"R1,255.30",
2728,Unattended overnight home-based polysomnogram: Interpretation,R472.80,
2729,Vertebral catheterisation,"R1,255.30",
2730,"Neostigmine Test, the diagnostic test for Myasthenia Gravis under the supervision of a neurologist ('20') (not to be used with item 0714)","R1,158.60",
2731,Air encephalography and posterior fossa tomography: Injection of air (independent procedure),R363.90,
2732,Overnight home-based polysomnogram: Interpretation,R472.80,
2733,Cortical Stimulation,"R1,478.70",
2734,Sodium Amytal Testing (WADA test),"R2,226.20",
2735,Air encephalography and posterior fossa tomography: Posterior fossa tomography attendance by clinician,R790.60,
2737,Air encephalography and posterior fossa tomography: Visual field charting on Bjerrum Screen,R176.10,
2739,Ventricular needling without burring: Tapping only,R401.60,
2741,Ventricular needling without burring: Plus introduction of air and/or contrast dye for ventriculography,"R1,079.80",
2743,Subdural tapping: First sitting,R376.70,
2745,Subdural tapping: Subsequent,R250.50,
2746,Biopsy: Temporal artery,"R2,283.70",
6003,Sleep electro-encephalography: Adults and children over infant age: Taking of record,R697.00,
6004,Sleep electro-encephalography: Adults and children over infant age: Interpretation,R473.40,
6010,"Electroenchephalogram monitoring: Monitoring for localisation of cerebral seizure focus using computerised sixteen or more channel EEG, which may include video recording (e.g. for pre-operative localisation): Each full 24 hour period","R5,688.90",
6011,Interpretation of item 6010: Electro-encephalogram monitoring: To be charged once only for each full 24 hour period of monitoring,"R2,483.10",
6014,Sleep testing: Multiple sleep latency test (Technical component),,Refer Rule C
6015,"Sleep study: Includes simultaneous recording of ventilation, respiratory effort, ECG/heart rate and oxygen saturation",R432.90,
6016,"Sleep study: Includes simultaneous recording of ventilation, respiratory effort, ECG/heart rate and oxygen saturation (no EEG) (Technical component)",R687.50,
6018," Combined Video and EEG monitoring (16-24 hours): scalp, subdural or depth. To include 1. Equipment cost; 2. Technologist's set up cost and electrodes; 3. Technologist's technical report; Neurologist's review of EEG and clinical interpretation: Each full 24 hour period","R8,171.70",
6020,Electroencephalogram (EEG): Monitoring; 41-60 minutes,R463.70,
6021,Electroencephalogram (EEG): Monitoring; 61> minutes,R463.70,
6023,Electroencephalogram (EEG): All night recording (includes interpretation),R463.70,
6024,"Functional cortical and subcortical mapping: Stimulation and/or recording of electrodes on brain surface or depth electrodes, to provoke seizures or identify vital brain structures; initial hour of attendance","R1,631.60",
6025,"Functional cortical and subcortical mapping: Stimulation and/or recording of electrodes on brain surface or depth electrodes, to provoke seizures or identify vital brain structures: Each 60 minutes of attendance (ADD to item 6024 when appropriate)","R1,413.60",
6030,Electro-encephalogram (EEG): Monitoring (41-60 minutes): Equipment cost for taking of record (Technical component) (refer to item 6020 for interpretation and,R697.00,
6031,Electro-encephalogram (EEG): Monitoring (>60 minutes): Equipment cost for taking of record (Technical component) (refer to item 6021 for interpretation and report),R697.00,
6033,Electro-encephalogram (EEG): Overnight recording (8-16 hours): Taking of record. Equipment cost for taking of record (Technical component) (refer to item 6023 for interpretation and report),R697.00,
2679,"Cisternal or lateral cervical (C1-C2) puncture: Injection of medication/toher substance, diagnosis/treatment",,Refer Rule C
2688,Shunt tubing or reservoir puncture: For aspiration or injection procedure,,Refer Rule C
6026,"Electronic analysis: Implanted neurostimulator pulse generator system (eg., rate, pulse amplitude, pulse duration, configuration of wave form, battery status, electrode selectability, output modulation, cycling, impedance and patient compliance measurements), simple or complex brain/spinal cord/peripheral (ie., cranial nerve, peripheral nerve, sacral nerve, neuromuscular) neurostimulator pulse generator/transmitter, without reprogramming",,Refer Rule C
6027,"Electronic analysis: Implanted neurostimulator pulse generator system (eg., rate, pulse amplitude and duration, battery status, electrode selectability and polarity, impedance and patient compliance measurements), complex, deep brain neurostimulator/pulse generator/transmitter, with initial or subsequent programming: First 60 minutes",,Refer Rule C
6028,"Electronic analysis: Implanted neurostimulator pulse generator system (eg., rate, pulse amplitude and duration, battery status, electrode selectability and polarity, impedance and patient compliance measurements), complex, deep brain neurostimulator/pulse generator/transmitter, with initial or subsequent programming: Each additional 30 minutes after first 60 hour. ADD to primary procedure",,Refer Rule C
5999,Actigraphy: Patient monitored for a minimum of 72 hours: Taking of record - Owner of equipment and taking of record (Technical component) (refer to item 6000 for interpretation and report),,Refer Rule C
6000,Clinical interpretation and report of item 5999: Actigraphy: Patient monitored for a minimum of 72 hours (Professional component),,Refer Rule C
14.2,Introduction of burr holes for,,
2747,Ventriculography,"R3,765.50",
2749,Catheterisation for ventriculography and/or drainage,"R3,765.50",
2751,Biopsy of brain tumour,"R3,765.50",
2753,Subdural haematoma or hygroma,"R3,765.50",
2755,Subdural empyema,"R3,765.50",
2757,Brain abscess,"R3,765.50",
2748,Twist drill hole: Subdural or ventricular puncture,"R3,499.30",
2750,"Twist drill hole(s): Includes subdural, intracerebral, or ventricular puncture for implanting ventricular catheter, pressure recording device or toher intracerebral monitoring device","R2,332.10",
2754,Burr hole(s) or trephine: Includes subsequent tapping (aspiration) of intracranial abscess or cyst,"R7,440.70",
2758,"Insertion: Subcutaneous reservoir, pump/continuous infusion system. Includes connection to ventricular catheter","R3,818.30",
2760,"Burr hole(s) or trephine: Supratentorial, exploratory, not followed by other surgery","R3,765.50",
2761,"Burr hole(s) or trephine: Infratentorial, unilateral or bilateral","R3,765.50",
2752,"Twist drill hole(s): Includes subdural, intracerebral or ventricular puncture for evacuation and/or drainage of subdural haematoma",,Refer Rule C
2756,Subdural implantation of strip electrodes through one or more burr or trephine hole(s) for long term seizure monitoring,,Refer Rule C
14.3,Nerve procedures,,
2759,Nerve biopsy: Peripheral,R928.80,
2763,Nerve biopsy: Cranial nerves: Extra-cranial,R502.10,
2765,Nerve biopsy: Nerve conduction studies (see items 0733 and 3285),R652.70,
6005,Botulinus toxin injections: For blepharospasm (+ 0198 + item 0201 + item 0202),R627.60,
6006,Botulinus toxin injections: For hemifacial spasm or for hyperhidrosis per region (+ item 0198 + item 0201 + item 0202),R753.10,
6007,Botulinus toxin injections: For adductor disphonia (+ item 0198 + 0201 + item 0202),R878.70,
6008,Botulinus toxin injections: In extra-ocular muscles (+ item 0198 + item 0201 + item 0202),R878.70,
6009,Botulinus toxin injections: For spasmodic torticollis and/or cranial dystonia or for spasticity or for focal dystonia (+ item 0198 + item 0201 + item 0202),"R1,255.30",
2766,Insertion of deep brain stimulator for movement disorders and pain - first side,,Refer Rule C
14.3.1,Nerve procedures: Nerve repair or suture,,
2767,Suture brachial plexus (see also items 2837 and 2839),"R7,530.80",
2769,Suture: Large nerve: Primary,"R3,363.70",
2771,Suture: Large nerve: Secondary,"R5,070.90",
2773,Digital nerve: Primary,"R1,631.60",
2775,Digital nerve: Secondary,"R2,409.90",
2777,Nerve graft: Simple,"R5,070.90",
2779,Fascicular: First fasciculus,"R5,070.90",
2781,Fascicular: Each additional fasciculus,"R1,255.30",
2782,Nerve pedicle transfer: First stage (not to be used together with item 2783),"R7,760.10",
2783,Fascicular: Nerve flap: To include all stages,"R5,622.90",
2784,Nerve pedicle transfer: Second stage (not to be used together with item 2783),"R8,493.30",
2785,Fascicular: Facio-accessory or facio-hypoglossal anastomosis,"R3,112.50",
2787,Fascicular: Grafting of facial nerve,"R5,397.30",
14.3.2,Nerve procedures: Neurectomy,,
2789,Trigeminal ganglion: Injection of alcohol,"R3,765.50",
2791,Trigeminal ganglion: Injection of cortisone,"R1,631.60",
2793,Trigeminal ganglion: Coagulation through high frequency,"R4,267.60",
2799,Procedures for pain relief: Intrathecal injections for pain,R903.50,
2800,Procedures for pain relief: Plexus nerve block,R903.50,
2801,Procedures for pain relief: Epidural injection for pain (refer to modifier 0045 for post-operative pain relief) (refer to modifier 0021 for epidural anaesthetic),R903.50,
,When this procedure is performed by an anaesthetist he/she acts as the clinician and not an anaesthetist and the indicated clinical procedure units should be charged and not the anaesthetic tariff or units.,,
2802,Procedures for pain relief: Peripheral nerve block,R627.60,
2803,Alcohol injection in peripheral nerves for pain: Unilateral,R502.10,
2804,Inserting an indwelling nerve catheter (includes removal of catheter) (not for bolus technique),R250.50,
2805,Alcohol injection in peripheral nerves for pain: Bilateral,R878.70,
2809,Peripheral nerve section for pain,"R1,129.90",
2811,Pudendal neurectomy: Bilateral,"R2,911.90",
2813,Obturator or Stoffels,"R2,409.90",
2815,Interdigital,"R2,066.00",
2825,Excision: Neuroma: Peripheral,"R2,749.00",
2795,"Procedures for pain relief: Paravertebral facet joint nerve: Destruction by neurolytic agent, lumbar spine/sacral, one level (unilateral or bilateral)","R1,140.00",
2796,"Procedures for pain relief: Paravertebral facet joint nerve: Destruction by neurolytic agent, lumbar spine/sacral, each additional level each additional level (unilateral or bilateral)",R409.30,
2797,"Procedures for pain relief: Paravertebral facet joint nerve: Destruction by neurolytic agent, cervical/thoracic, one level (unilateral or bilateral)","R1,104.70",
2798,"Procedures for pain relief: Paravertebral facet joint nerve: Destruction by neurolytic agent, cervical/thoracic, each additional level (unilateral or bilateral)",R391.60,
14.3.3,Nerve procedures: Other nerve procedures,,
2827,Transposition of ulnar nerve,"R2,510.30",
2829,Neurolysis: Minor,"R1,280.10",
2831,Neurolysis: Major,"R3,313.40",
2833,Neurolysis: Digital,"R2,409.90",
2834,Neuroplasty: Sciatic nerve,"R4,238.00",
2835,Scalenotomy,"R3,313.40",
2837,Neuroplasty:Brachial Plexus,"R5,597.80",
2839,"Total brachial plexus exposure with graft, neurolysis and transplantation","R22,471.80",
2841,Carpal Tunnel,"R1,606.90",
2843,Lumbar sympathectomy: Unilateral,"R3,840.80",
2845,Lumbar sympathectomy: Bilateral,"R6,727.90",
2846,Cervical sympathectomy: Trans-thoracic approach (use item 2847 or item 2848 as appropriate),,
2847,Cervical sympathectomy: Unilateral,"R3,840.80",
2848,Cervical sympathectomy: Bilateral,"R6,727.90",
2849,Sympathetic block: Other levels: Unilateral,R502.10,
2851,Sympathetic block: Other levels: Bilateral,R878.70,
2853,"Sympathetic block: Other levels: Diagnostic/Therapeutic nerve block (unassociated with surgery) - either intercostal, or brachial, or peripheral, or stellate ganglion",R502.10,
2854,Insertion of vagus nerve stimulator,,Refer Rule C
14.4,Skull procedures,,
2855,Removal of skull tumour: With or without plastic repair: Small,"R4,267.60",
2857,Removal of skull tumour: With or without plastic repair: Major,"R5,020.20",
2859,Repair of depressed fracture of skull: Without brain laceration: Major,"R5,020.20",
2860,Repair of depressed fracture of skull: Without brain laceration: Small,"R4,267.60",
2861,Repair of depressed fracture of skull: With brain lacerations: Small,"R5,020.20",
2862,Repair of depressed fracture of skull: With brain lacerations: Major,"R9,413.50",
2863,Cranioplasty,"R7,029.00",
2864,Encephalocele (excluding frontal),"R5,020.20",
2865,Craniostenosis: Few suturae,"R5,346.80",
2867,Craniostenosis: Multiple suturae,"R7,029.00",
6035,"Craniotomy: Craniosynostosis, frontal or parietal bone flap (total procedure)","R12,702.70",
6036,"Craniotomy: Craniosynostosis, bifrontal bone flap (ttoal procedure)","R12,549.70",
6037,"Craniectomy: Extensive for multiple cranial suture craniosynostosis (eg., cloverleaf skull); not requiring bone grafts (ttoal procedure)","R11,937.20",
6038,"Craniectomy: Extensive for multiple cranial suture craniosynostosis (eg., cloverleaf skull); reconoturing with multiple ostetoomies and bone autografts (eg., barrel-stave procedure) (includes obtaining grafts) (ttoal procedure)","R13,491.30",
6040,"Craniomegalic skull: Reduction (eg., treated hydrocephalus) not requiring bone grafts or cranioplasty (ttoal procedure)","R9,321.30",
6042,"Craniomegalic skull: Reduction (eg., treated hydrocephalus), requiring Craniotomy and reconstruction with or without bone graft (includes obtaining grafts) (ttoal procedure)","R11,683.70",
6043,Cranioplasty: Skull defect; >5 cm diameter,"R8,555.50",
6044,"Removal of bone flap or prosthetic plate of skull: For malignancy/acquired deformity of head/infection or inflammatory reaction due to device, implant and/or graft","R6,650.20",
6045,"Replacement of bone flap or prosthetic plate of skull: For malignancy/acquired deformity of head/open fracture/late effect of fracture/infection or inflammatory reaction due to device, implant or graft (total procedure)","R7,816.80",
6046,"Cranioplasty: Skull defect, with reparative brain surgery: With/without prosthesis","R10,586.50",
6047,Cranioplasty: Includes autograft and obtaining bone grafts; =,"R9,323.80",
6048,Cranioplasty: Includes autograft and obtaining bone grafts; >5 cm diameter (ttoal procedure),"R10,862.70",
6039,"Excision of benign tumour of cranial bone (eg., fibrous dysplasia), intra- and extracranial, with decompression of optic nerve",,Refer Rule C
6049,"Incision and retrieval: Cranial bone graft for cranioplasty, subcutaneous. ADD to primary procedure",,Refer Rule C
14.5,Shunt procedures,,
2869,Ventriculo-cisternostomy,"R7,029.00",
2871,Ventriculo-caval shunt,"R7,029.00",
2873,Ventriculo-peritoneal shunt,"R7,029.00",
2875,Theco-peritoneal C.S.F. shunt,"R7,029.00",
6063,"Ventriculocisternostomy of the third ventricle: Steretoactic, neuroendoscopic method (under CT guidance for steretoactic positioning) (items 6055 and 6148 may not be added)","R9,007.50",
6065,Replacement/revision: Cerebrospinal fluid (CSF) shunt/obstructed valve/distal catheter in shunt system,"R6,334.10",
6068,"Cerebrospinal fluid (CSF) shunt system: Complete removal, with replacement by similar or toher shunt at same operation","R8,422.70",
6055,Neuroendoscopy: Intracranial placement or replacement of ventricular catheter and attachment to shunt system or external drainage. ADD to main procedure,,Refer Rule C
6056,"Neuroendoscopy: Intracranial, with dissection of adhesions, fenestration of septum pellucidum or intraventricular cysts (includes placement, replacement, or removal of ventricular catheter)",,Refer Rule C
6057,Neuroendoscopy: Intracranial with fenestration or excision of colloid cyst (includes placement of external ventricular catheter for drainage),,Refer Rule C
6058,"Neuroendoscopy: Intracranial, with retrieval of foreign body",,Refer Rule C
6059,"Neuroendoscopy: Intracranial, with excision of brain tumour (includes placement of external ventricular catheter for drainage)",,Refer Rule C
6060,"Neuroendoscopy: Intracranial, includes excision of pituitary tumour, transnasal or trans-sphenoidal approach",,Refer Rule C
6061,"Creation of subarachnoid/subdural-peritoneal shunt: Pleural or peritoneal space or toher terminus, through burr hole and directing and tunneling the distal end of the shunt subcutaneously towards the draining site (non-neuroendoscopic procedure) (ttoal procedure)",,Refer Rule C
6062,"Replacement or irrigation: Subarachnoid or subdural catheter, non-neuroendoscopic procedure (ttoal procedure)",,Refer Rule C
6064,Replacement/irrigation: Previously placed intraoperative ventricular catheter,,Refer Rule C
6066,"Reprogramming of programmable cerebrospinal shunt, at the time of a routine office visit",,Refer Rule C
6067,Removal: Complete cerebrospinal fluid shunt system only (non-neuroendoscopic procedure),,Refer Rule C
14.6,Aneurysm repair,,
2876,Repair of aneurysms or arteriovenous anomalies (Intracranial),"R17,572.00",
2877,Extracranial to intracranial vascular,"R17,572.00",
2878,Posterior fossa arteriovenous anomalies,"R17,572.00",
6075,"Intracranial arteriovenous malformation (IAM): Surgery, supratenotrial, complex","R31,039.70",
6076,"Intracranial arteriovenous malformation (IAM): Surgical, infratenotrial, complex","R33,394.40",
6077,"Intracranial arteriovenous malformation (IAM): Surgery, dural, simple","R16,279.20",
6078,"Intracranial arteriovenous malformation (IAM): Surgery, dural, complex","R27,176.30",
6079,"Intracranial aneurysm: Complex, intracranial approach, cartoid circulation","R31,355.90",
6080,"Intracranial aneurysm: Surgical, complex, intracranial approach, vertebrobasilar circulation","R34,388.30",
6081,"Intracranial aneurysm: Surgical, simple, open posterior cranial fossa approach approach, vertebrobasilar circulation","R29,892.50",
6082,"Intracranial aneurysm: Surgical, cervical approach by application of occluding clamp to cervical cartoid artery (Selverstone-Crutchfield type)","R10,146.50",
6083,"Aneurysm: Surgical, for vascular malformation or cartoid-cavernous fistula with intracranial and cervical occlusion of cartoid artery","R19,349.10",
14.7,Craniectomy or Craniotomy,,
2879,Glosso pharyngeal nerve,"R12,049.30",
2881,Eighth nerve: Intracranial,"R12,049.30",
2883,Eighth nerve: Extracranial,"R12,049.30",
2884,Sub-temporal section of the trigeminal nerve,"R9,413.50",
2885,Trigeminal tractotomy,"R12,049.30",
2886,Posterior fossa decompression with or without laminectomy with or without dural insertion for Arnold Chiarri malformation or obstructive cysts e.g. Dandy Walker or parasites,"R11,296.20",
2887,Vestibular nerve,"R12,049.30",
2889,"Posterior fossa tumour removal: Acoustic neuroma, benign cerebello-pontine tumours, meningioma, clivus meningioma, chordoma, clivus chordoma or cholesteatoma","R17,572.00",
2891,"Posterior fossa tumour removal: Glioma, secondary deposits","R11,296.20",
2893,Posterior fossa tumour removal: Abscess,"R11,296.20",
2895,Excision of tumour of glomus jugulare: Intracranial,"R10,543.00",
2897,Excision of tumour of glomus jugulare: Extracranial,"R10,543.00",
2898,Excision of tumour of glomus jugulare: Hemispherectomy,"R12,551.40",
2888,"Micro vascular decompression of trigeminal, facial and glossopharyngeal nerve (release of pressure on the sensory root of the gasserion ganglion) (subtemporal). If indicated, the nerve or a nerve branch is sectioned, bone flap is replaced and fastened (total procedure)","R14,313.50",
6085,"Craniectomy/craniotomy: With exploration of the infratenotrial area (below the tenotrium of the cerebellum), posterior fossa (ttoal procedure)","R14,971.60",
6087,Craniectomy/craniotomy: With drainage of intracranial abscess in the infratentorial region with suction and irrigating the area while monitoring for haemorrhage (total procedure),"R15,860.50",
